game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
401121406,2019-03-13,2019,Florida Gulf Coast Eagles,Kennesaw State Owls,77,48,Florida Gulf Coast Eagles,125,29,Alico Arena,False,True
401121405,2019-03-13,2019,Liberty Flames,North Florida Ospreys,65,51,Liberty Flames,116,14,Vines Convocation Center,False,True
401121530,2019-03-13,2019,Idaho Vandals,Portland State Vikings,59,75,Portland State Vikings,134,16,Idaho Central Arena,True,True
401119771,2019-03-13,2019,Miami (OH) RedHawks,Toledo Rockets,72,54,Miami (OH) RedHawks,126,18,Rocket Arena,True,True
401121559,2019-03-14,2019,UC Riverside Highlanders,Long Beach State Beach,67,50,UC Riverside Highlanders,117,17,Bren Events Center,True,True
401121504,2019-03-14,2019,UT Rio Grande Valley Vaqueros,Seattle U Redhawks,56,54,UT Rio Grande Valley Vaqueros,110,2,Orleans Arena,True,True
401121531,2019-03-14,2019,Northern Colorado Bears,Eastern Washington Eagles,57,59,Eastern Washington Eagles,116,2,Idaho Central Arena,True,True
401121434,2019-03-14,2019,Boise State Broncos,Wyoming Cowgirls,68,51,Boise State Broncos,119,17,Thomas & Mack Center,True,True
401121560,2019-03-14,2019,Cal State Northridge Matadors,UC Irvine Anteaters,57,59,UC Irvine Anteaters,116,2,Bren Events Center,True,True
401121505,2019-03-14,2019,Cal State Bakersfield Roadrunners,Grand Canyon Lopes,73,59,Cal State Bakersfield Roadrunners,132,14,Orleans Arena,True,True
401121486,2019-03-14,2019,Rice Owls,North Texas Mean Green,61,43,Rice Owls,104,18,Ford Center At The Star,True,True
401121465,2019-03-14,2019,James Madison Dukes,Hofstra Pride,50,57,Hofstra Pride,107,7,Bob Carpenter Center,True,True
401121459,2019-03-14,2019,Bethune-Cookman Wildcats,Coppin State Eagles,55,49,Bethune-Cookman Wildcats,104,6,Norfolk Scope Arena,True,True
