game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
400610674,2015-06-22,2015,Seattle Storm,Phoenix Mercury,72,84,Phoenix Mercury,156,12,KeyArena,False,False
400610675,2015-06-24,2015,Washington Mystics,Los Angeles Sparks,84,80,Washington Mystics,164,4,Capital One Arena,False,False
400610676,2015-06-24,2015,Chicago Sky,Atlanta Dream,100,96,Chicago Sky,196,4,Allstate Arena,False,False
400610677,2015-06-26,2015,San Antonio Stars,Phoenix Mercury,76,71,San Antonio Stars,147,5,Freeman Coliseum,False,False
400610678,2015-06-26,2015,Seattle Storm,Minnesota Lynx,73,76,Minnesota Lynx,149,3,KeyArena,False,False
400610679,2015-06-26,2015,Connecticut Sun,Los Angeles Sparks,80,76,Connecticut Sun,156,4,Mohegan Sun Arena,False,False
400610680,2015-06-26,2015,Indiana Fever,Chicago Sky,77,83,Chicago Sky,160,6,Gainbridge Fieldhouse,False,False
400610681,2015-06-26,2015,Atlanta Dream,Washington Mystics,72,69,Atlanta Dream,141,3,State Farm Arena,False,False
400610682,2015-06-27,2015,Tulsa Shock,New York Liberty,71,62,Tulsa Shock,133,9,BOK Center,False,False
400610683,2015-06-28,2015,Minnesota Lynx,Phoenix Mercury,71,56,Minnesota Lynx,127,15,Target Center,False,False
400610684,2015-06-28,2015,San Antonio Stars,Seattle Storm,73,71,San Antonio Stars,144,2,Freeman Coliseum,False,False
400610685,2015-06-28,2015,New York Liberty,Los Angeles Sparks,79,70,New York Liberty,149,9,Madison Square Garden,False,False
400610686,2015-06-28,2015,Washington Mystics,Chicago Sky,86,71,Washington Mystics,157,15,Capital One Arena,False,False
400610687,2015-06-28,2015,Tulsa Shock,Seattle Storm,93,89,Tulsa Shock,182,4,BOK Center,False,False
400610688,2015-06-30,2015,Connecticut Sun,Indiana Fever,84,92,Indiana Fever,176,8,Mohegan Sun Arena,False,False
400610689,2015-07-01,2015,Chicago Sky,New York Liberty,81,89,New York Liberty,170,8,Allstate Arena,False,False
400610690,2015-07-01,2015,Phoenix Mercury,San Antonio Stars,85,78,Phoenix Mercury,163,7,Mortgage Matchup Center,False,False
400610691,2015-07-01,2015,Seattle Storm,Tulsa Shock,74,69,Seattle Storm,143,5,KeyArena,False,False
400610692,2015-07-02,2015,Connecticut Sun,Chicago Sky,74,77,Chicago Sky,151,3,Mohegan Sun Arena,False,False
400610693,2015-07-02,2015,Indiana Fever,Washington Mystics,73,50,Indiana Fever,123,23,Gainbridge Fieldhouse,False,False
400610694,2015-07-03,2015,Phoenix Mercury,Tulsa Shock,86,55,Phoenix Mercury,141,31,Mortgage Matchup Center,False,False
400610695,2015-07-03,2015,Los Angeles Sparks,San Antonio Stars,86,81,Los Angeles Sparks,167,5,crypto.com Arena,False,False
400610696,2015-07-04,2015,Minnesota Lynx,Seattle Storm,82,57,Minnesota Lynx,139,25,Target Center,False,False
400610697,2015-07-04,2015,Los Angeles Sparks,Tulsa Shock,98,95,Los Angeles Sparks,193,3,crypto.com Arena,False,False
400610698,2015-07-05,2015,Atlanta Dream,Seattle Storm,72,64,Atlanta Dream,136,8,State Farm Arena,False,False
400610699,2015-07-05,2015,Los Angeles Sparks,Phoenix Mercury,91,94,Phoenix Mercury,185,3,crypto.com Arena,False,False
400610700,2015-07-08,2015,Atlanta Dream,Tulsa Shock,75,85,Tulsa Shock,160,10,State Farm Arena,False,False
400610701,2015-07-08,2015,Indiana Fever,Seattle Storm,88,65,Indiana Fever,153,23,Gainbridge Fieldhouse,False,False
400610702,2015-07-09,2015,San Antonio Stars,Los Angeles Sparks,70,63,San Antonio Stars,133,7,Freeman Coliseum,False,False
400610703,2015-07-09,2015,Washington Mystics,New York Liberty,76,79,New York Liberty,155,3,Capital One Arena,False,False
400610704,2015-07-10,2015,Indiana Fever,San Antonio Stars,83,76,Indiana Fever,159,7,Gainbridge Fieldhouse,False,False
400610705,2015-07-11,2015,Chicago Sky,Minnesota Lynx,90,83,Chicago Sky,173,7,Allstate Arena,False,False
400610706,2015-07-11,2015,Seattle Storm,Phoenix Mercury,79,94,Phoenix Mercury,173,15,KeyArena,False,False
400610707,2015-07-12,2015,Tulsa Shock,Los Angeles Sparks,82,67,Tulsa Shock,149,15,BOK Center,False,False
400610708,2015-07-12,2015,Atlanta Dream,New York Liberty,84,76,Atlanta Dream,160,8,State Farm Arena,False,False
400610709,2015-07-12,2015,Chicago Sky,Connecticut Sun,96,76,Chicago Sky,172,20,Allstate Arena,False,False
400610710,2015-07-12,2015,Phoenix Mercury,Seattle Storm,70,60,Phoenix Mercury,130,10,Mortgage Matchup Center,False,False
400610711,2015-07-12,2015,Minnesota Lynx,San Antonio Stars,66,49,Minnesota Lynx,115,17,Target Center,False,False
400610712,2015-07-14,2015,Connecticut Sun,Minnesota Lynx,79,85,Minnesota Lynx,164,6,Mohegan Sun Arena,False,False
